Date,open,high,low,close,volume
2024-06-14,11.95,12.05,11.635,11.72,1430014
2024-06-17,11.765,11.99,11.57,11.95,972000
2024-06-18,11.985,12.095,11.9,12.005,780449
2024-06-19,12.15,12.435,12.025,12.18,1585908
2024-06-20,12.21,12.53,12.18,12.4,1574517
2024-06-21,12.4,12.45,12.11,12.185,1471694
2024-06-24,12.15,12.53,12.12,12.385,1190761
2024-06-25,12.31,12.39,11.99,12.155,1224591
2024-06-26,12.24,12.375,11.55,11.555,2064433
2024-06-27,11.515,11.64,11.38,11.495,941678
2024-06-28,11.505,11.57,11.175,11.235,1220171
2024-07-01,11.4,11.68,11.205,11.23,937260
2024-07-02,11.06,11.19,11.01,11.01,970942
2024-07-03,11.15,11.465,11.11,11.375,1097939
2024-07-04,11.375,11.505,11.12,11.285,929541
2024-07-05,11.36,11.725,11.3,11.59,1295300
2024-07-08,11.3,11.7,11.27,11.45,968468
2024-07-09,11.425,11.59,11.15,11.22,1043553
2024-07-10,11.265,11.73,11.19,11.475,1560247
2024-07-11,11.54,11.72,11.42,11.66,1145818
2024-07-12,11.765,11.83,11.45,11.55,1205767
2024-07-15,11.525,11.555,11.31,11.405,884039
2024-07-16,11.33,11.385,11.1,11.38,873834
2024-07-17,11.4,11.555,11.13,11.395,1255429
2024-07-18,11.37,11.495,11.22,11.415,826183
2024-07-19,11.3,11.335,10.835,10.835,2131311
2024-07-22,10.8,11.29,10.795,11.075,1273791
2024-07-23,11.175,11.225,10.82,10.925,1493054
2024-07-24,10.83,11.385,10.815,10.88,1754523
2024-07-25,10.75,10.93,10.53,10.78,2074746
2024-07-26,10.65,10.905,10.535,10.845,1086877
2024-07-29,10.865,10.91,10.56,10.635,1002662
2024-07-30,10.625,10.92,10.535,10.87,1415400
2024-07-31,11.42,12.1,11.41,11.79,4643643
2024-08-01,11.73,11.85,11.45,11.59,1714324
2024-08-02,11.45,11.455,10.82,11.085,2170954
2024-08-05,10.415,10.65,10.01,10.54,2537063
2024-08-06,10.66,11.055,10.66,10.85,1539191
2024-08-07,11.41,12.36,11.41,12.135,3481115
2024-08-08,11.97,12.275,11.84,12.23,1820120
2024-08-09,12.6,12.96,12.49,12.66,2626222
2024-08-12,12.68,12.915,12.65,12.665,916148
2024-08-13,12.72,12.915,12.485,12.655,1065547
2024-08-14,12.75,12.99,12.62,12.825,1944593
2024-08-15,12.79,12.96,12.675,12.82,1059550
2024-08-16,12.86,12.955,12.64,12.885,1032396
2024-08-19,12.85,13.04,12.825,12.95,1094814
2024-08-20,12.925,13.11,12.8,12.8,1534012
2024-08-21,12.78,13.135,12.7,13.03,1039416
2024-08-22,13.0,13.505,12.99,13.17,1996609
2024-08-23,13.12,13.455,13.1,13.445,1595635
2024-08-26,13.4,13.5,13.225,13.29,731008
2024-08-27,13.25,13.375,13.045,13.055,800700
2024-08-28,13.145,13.32,12.945,12.98,821003
2024-08-29,13.15,13.235,12.9,13.145,997485
2024-08-30,13.12,13.32,13.09,13.225,1049816
2024-09-02,13.23,13.41,13.135,13.205,615279
2024-09-03,13.185,13.205,12.86,13.005,698371
2024-09-04,12.7,12.805,12.42,12.625,1278550
2024-09-05,12.56,12.885,12.53,12.765,647902
